CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
425522274,2012-09-26,19:50:00,120,2012-09-26,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,WEST BRIGHTON I,10160,951457,170458,,,,40.634491901,-74.118151787,"{'latitude': '40.634491901', 'longitude': '-74.118151787'}",PATROL BORO STATEN ISLAND,,UNKNOWN,E,10697,4,1,13,74,2012-09-26,19:55:00,NA,,,2012.0
175677966,2012-04-16,02:30:00,71,2012-04-17,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,SOCIAL CLUB/POLICY,N.Y. POLICE DEPT,0,,NA,995771,180988,,,,40.663447686,-73.958474269,"{'latitude': '40.663447686', 'longitude': '-73.958474269'}",PATROL BORO BKLYN SOUTH,18-24,BLACK,F,13509,17,2,48,44,2012-04-16,03:00:00,NA,,,2012.0
117610461,2012-12-09,18:35:00,67,2012-12-09,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1004976,177603,,BLACK,M,40.654139846,-73.925305478,"{'latitude': '40.654139846', 'longitude': '-73.925305478'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,M,16866,61,2,17,40,2012-12-09,18:45:00,NA,,,2012.0
914666160,2012-05-08,11:30:00,83,2012-05-08,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1009358,189949,,,,40.6880155,-73.909466889,"{'latitude': '40.6880155', 'longitude': '-73.909466889'}",PATROL BORO BKLYN NORTH,18-24,WHITE HISPANIC,F,17214,42,2,37,53,2012-05-08,11:40:00,NA,,,2012.0
730228736,2012-04-09,16:45:00,41,2012-04-09,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1013080,240805,,,,40.827590785,-73.895828025,"{'latitude': '40.827590785', 'longitude': '-73.895828025'}",PATROL BORO BRONX,18-24,BLACK,M,10937,8,5,43,24,2012-04-09,17:02:00,NA,,,2012.0
926748547,2012-11-15,01:55:00,7,2012-11-15,117,DANGEROUS DRUGS,507,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,NA,987350,201914,,,,40.720891684,-73.988817939,"{'latitude': '40.720891684', 'longitude': '-73.988817939'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,11723,70,4,32,4,2012-11-15,01:59:00,NA,,,2012.0
651603025,2012-10-14,10:20:00,19,2012-10-14,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,NA,994582,218671,,,,40.766879975,-73.962702161,"{'latitude': '40.766879975', 'longitude': '-73.962702161'}",PATROL BORO MAN NORTH,,UNKNOWN,D,10090,23,4,51,11,2012-10-14,10:45:00,NA,,,2012.0
171459286,2012-12-06,16:00:00,47,2012-12-07,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,,NA,1020808,262493,,,,40.887089188,-73.867785667,"{'latitude': '40.887089188', 'longitude': '-73.867785667'}",PATROL BORO BRONX,,UNKNOWN,D,11605,29,5,40,30,2012-12-07,04:00:00,NA,,,2012.0
304073680,2012-11-04,17:45:00,40,2012-11-04,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,ADAMS,765,1010526,236982,,,,40.817105702,-73.905071532,"{'latitude': '40.817105702', 'longitude': '-73.905071532'}",PATROL BORO BRONX,,UNKNOWN,E,10933,49,5,43,23,2012-11-04,17:53:00,NA,,,2012.0
116515060,2012-02-27,22:40:00,120,2012-02-27,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,,NA,960749,163424,,,,40.615214578,-74.084649048,"{'latitude': '40.615214578', 'longitude': '-74.084649048'}",PATROL BORO STATEN ISLAND,,UNKNOWN,E,10691,4,1,13,74,2012-02-27,22:58:00,NA,,,2012.0
839972731,2012-09-28,23:40:00,103,2012-09-29,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1038473,195142,,,,40.70213857,-73.804442324,"{'latitude': '40.70213857', 'longitude': '-73.804442324'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,24340,41,3,24,61,2012-09-28,23:44:00,NA,,,2012.0
614916901,2012-10-24,15:00:00,23,2012-10-25,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,0,,NA,1000122,227205,,,,40.790295342,-73.942682195,"{'latitude': '40.790295342', 'longitude': '-73.942682195'}",PATROL BORO MAN NORTH,<18,WHITE HISPANIC,F,12426,7,4,35,14,2012-10-24,18:00:00,NA,,,2012.0
685024152,2012-05-25,15:30:00,19,2012-05-25,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,995720,218488,,,,40.766376284,-73.958594209,"{'latitude': '40.766376284', 'longitude': '-73.958594209'}",PATROL BORO MAN NORTH,25-44,WHITE,M,12083,23,4,1,11,2012-05-25,16:00:00,NA,,,2012.0
122843597,2012-07-20,20:00:00,33,2012-07-24,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1001641,244652,,,,40.83817962,-73.937151361,"{'latitude': '40.83817962', 'longitude': '-73.937151361'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,M,13090,47,4,39,21,2012-07-20,20:20:00,NA,,,2012.0
874272948,2012-03-28,23:45:00,14,2012-03-29,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,986757,214577,,,,40.755648675,-73.990952519,"{'latitude': '40.755648675', 'longitude': '-73.990952519'}",PATROL BORO MAN SOUTH,25-44,WHITE HISPANIC,M,12080,12,4,10,8,2012-03-29,00:26:00,NA,,,2012.0
166211770,2012-08-18,00:15:00,66,2012-08-18,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,ATTEMPTED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,985574,173311,,UNKNOWN,U,40.642383386,-73.995230622,"{'latitude': '40.642383386', 'longitude': '-73.995230622'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,17621,2,2,7,39,2012-08-18,00:17:00,NA,,,2012.0
728395527,2012-10-20,18:00:00,48,2012-10-20,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1019271,245341,25-44,WHITE HISPANIC,M,40.840018409,-73.873434004,"{'latitude': '40.840018409', 'longitude': '-73.873434004'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,11269,35,5,22,31,2012-10-20,18:00:00,NA,,,2012.0
138060469,2012-10-11,08:15:00,18,2012-10-11,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,,NA,990505,214176,,,,40.754546175,-73.977424615,"{'latitude': '40.754546175', 'longitude': '-73.977424615'}",PATROL BORO MAN SOUTH,25-44,WHITE,M,12079,11,4,51,10,2012-10-11,11:30:00,NA,,,2012.0
312160033,2012-08-16,15:40:00,94,2012-08-16,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",ATTEMPTED,FELONY,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,995969,200806,,WHITE HISPANIC,M,40.717843272,-73.957726112,"{'latitude': '40.717843272', 'longitude': '-73.957726112'}",PATROL BORO BKLYN NORTH,,UNKNOWN,F,17613,36,2,38,57,2012-08-16,15:43:00,NA,33,BEDFORD AVENUE,2012.0
935123106,2012-10-02,05:30:00,90,2012-10-02,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,998636,194684,,,,40.701035899,-73.948118207,"{'latitude': '40.701035899', 'longitude': '-73.948118207'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17213,36,2,38,56,2012-10-02,14:15:00,NA,,,2012.0
116087853,2012-04-20,04:00:00,33,2012-04-20,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,1001936,245282,,WHITE HISPANIC,M,40.839908201,-73.936083587,"{'latitude': '40.839908201', 'longitude': '-73.936083587'}",PATROL BORO MAN NORTH,,UNKNOWN,F,13090,47,4,39,21,2012-04-20,04:15:00,NA,3,157 STREET,2012.0
201172263,2012-10-13,15:20:00,1,2012-10-13,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,983728,201372,,,,40.719404551,-74.001884563,"{'latitude': '40.719404551', 'longitude': '-74.001884563'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12076,57,4,32,1,2012-10-13,15:20:00,NA,,,2012.0
526024949,2012-08-02,23:30:00,113,2012-08-03,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,43765,1044484,190446,,,,40.689210304,-73.782805301,"{'latitude': '40.689210304', 'longitude': '-73.782805301'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,F,24669,41,3,6,71,2012-08-03,06:15:00,NA,,,2012.0
895365656,2012-04-20,11:00:00,66,2012-04-24,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,989894,173886,,,,40.643959939,-73.979663719,"{'latitude': '40.643959939', 'longitude': '-73.979663719'}",PATROL BORO BKLYN SOUTH,18-24,WHITE,M,17620,2,2,27,39,2012-04-23,12:30:00,NA,,,2012.0
677335799,2012-12-02,01:30:00,43,2012-12-02,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1022748,242189,,BLACK,U,40.831352617,-73.860886083,"{'latitude': '40.831352617', 'longitude': '-73.860886083'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,11610,58,5,31,26,2012-12-02,02:00:00,NA,,,2012.0
754379959,2012-06-01,01:00:00,47,2012-06-01,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1028124,257461,,,,40.873244591,-73.841359607,"{'latitude': '40.873244591', 'longitude': '-73.841359607'}",PATROL BORO BRONX,,UNKNOWN,E,11607,29,5,2,30,2012-06-01,01:05:00,NA,,,2012.0
584560409,2012-04-07,20:00:00,105,2012-04-08,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1058225,179984,,BLACK,M,40.660390415,-73.733372105,"{'latitude': '40.660390415', 'longitude': '-73.733372105'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,24018,63,3,47,63,2012-04-07,22:00:00,NA,,,2012.0
344524988,2012-01-05,15:00:00,10,2012-01-06,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. STATE POLICE,11,,NA,983092,214966,,,,40.75671666,-74.004181277,"{'latitude': '40.75671666', 'longitude': '-74.004181277'}",PATROL BORO MAN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,11722,12,4,10,6,2012-01-05,16:30:00,NA,,,2012.0
973241282,2012-01-24,23:00:00,17,2012-01-26,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,991849,210726,,,,40.745075741,-73.972577472,"{'latitude': '40.745075741', 'longitude': '-73.972577472'}",PATROL BORO MAN SOUTH,,WHITE,M,12078,71,4,51,9,2012-01-26,10:00:00,NA,,,2012.0
882412227,2012-06-05,20:50:00,46,2012-06-05,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1011725,252317,18-24,BLACK HISPANIC,M,40.859192159,-73.900676971,"{'latitude': '40.859192159', 'longitude': '-73.900676971'}",PATROL BORO BRONX,18-24,BLACK HISPANIC,F,11606,6,5,29,29,2012-06-05,21:00:00,NA,,,2012.0
186633067,2012-07-09,15:00:00,110,2012-07-13,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1023154,208658,,UNKNOWN,U,40.739317298,-73.859613157,"{'latitude': '40.739317298', 'longitude': '-73.859613157'}",PATROL BORO QUEENS NORTH,65+,WHITE HISPANIC,F,14510,66,3,21,68,2012-07-13,06:00:00,NA,,,2012.0
993337837,2012-05-21,14:30:00,112,2012-05-21,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,REAR OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1024114,199692,,,,40.714703564,-73.856202036,"{'latitude': '40.714703564', 'longitude': '-73.856202036'}",PATROL BORO QUEENS NORTH,25-44,WHITE,F,14786,40,3,28,70,2012-05-21,14:45:00,NA,,,2012.0
100589322,2012-01-24,20:30:00,40,2012-01-25,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1006227,232807,,,,40.805658231,-73.920616616,"{'latitude': '40.805658231', 'longitude': '-73.920616616'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,M,10932,49,5,35,23,2012-01-25,08:00:00,NA,,,2012.0
530552142,2012-07-05,18:00:00,113,2012-07-05,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,QUEENS,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,,NA,1043061,187597,,BLACK,M,40.681400041,-73.787961304,"{'latitude': '40.681400041', 'longitude': '-73.787961304'}",PATROL BORO QUEENS SOUTH,<18,BLACK HISPANIC,M,24669,41,3,46,71,2012-07-05,18:45:00,NA,,,2012.0
685143180,2012-12-27,19:25:00,90,2012-12-27,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,WILLIAMSBURG,533,999199,197682,,,,40.709263769,-73.946081089,"{'latitude': '40.709263769', 'longitude': '-73.946081089'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17213,36,2,30,56,2012-12-27,19:29:00,NA,,,2012.0
999469108,2012-02-29,22:30:00,100,2012-03-01,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,1030346,150502,,UNKNOWN,U,40.579657623,-73.834057838,"{'latitude': '40.579657623', 'longitude': '-73.834057838'}",PATROL BORO QUEENS SOUTH,45-64,WHITE,M,20532,51,3,41,58,2012-03-01,07:30:00,NA,,,2012.0
184429621,2012-05-21,21:00:00,48,2012-05-21,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,1013685,249148,,UNKNOWN,U,40.850487886,-73.893605325,"{'latitude': '40.850487886', 'longitude': '-73.893605325'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10935,35,5,22,31,2012-05-21,21:05:00,NA,,,2012.0
108336685,2012-03-04,17:40:00,42,2012-03-04,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,1162-1176 WASHINGTON AVENUE,4714,1009909,241902,18-24,BLACK,M,40.830611515,-73.907281814,"{'latitude': '40.830611515', 'longitude': '-73.907281814'}",PATROL BORO BRONX,25-44,BLACK,F,10934,34,5,42,25,2012-03-04,17:45:00,NA,,,2012.0
771645004,2012-12-12,21:30:00,40,2012-12-13,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1005672,237203,25-44,BLACK,M,40.817725389,-73.922607345,"{'latitude': '40.817725389', 'longitude': '-73.922607345'}",PATROL BORO BRONX,25-44,BLACK,F,10929,49,5,43,23,2012-12-13,00:15:00,NA,,,2012.0
882843234,2012-10-21,22:15:00,79,2012-10-21,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,999385,191007,,,,40.690942138,-73.945425195,"{'latitude': '40.690942138', 'longitude': '-73.945425195'}",PATROL BORO BKLYN NORTH,45-64,BLACK,F,17618,69,2,49,51,2012-10-21,22:22:00,NA,,,2012.0
326723706,2012-01-17,12:40:00,47,2012-01-17,675,ADMINISTRATIVE CODE,874,"PEDDLING,UNLAWFUL",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1020159,259298,,,,40.878322582,-73.870149968,"{'latitude': '40.878322582', 'longitude': '-73.870149968'}",PATROL BORO BRONX,,UNKNOWN,E,11605,29,5,40,30,2012-01-17,12:40:00,NA,,,2012.0
327355347,2012-08-24,02:00:00,34,2012-08-24,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,TUNNEL,N.Y. POLICE DEPT,0,,NA,1004976,253375,,,,40.862114473,-73.925071901,"{'latitude': '40.862114473', 'longitude': '-73.925071901'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,F,13098,47,4,39,22,2012-08-24,02:27:00,NA,,,2012.0
615555270,2012-09-01,23:45:00,75,2012-09-02,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1014800,184408,,BLACK,M,40.672789611,-73.889869235,"{'latitude': '40.672789611', 'longitude': '-73.889869235'}",PATROL BORO BKLYN NORTH,45-64,BLACK,M,17214,45,2,37,47,2012-09-01,23:50:00,NA,,,2012.0
