CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
727120913,2013-01-09,11:10:00,83,2013-01-09,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1009751,193088,,,,40.696630204,-73.908037927,"{'latitude': '40.696630204', 'longitude': '-73.908037927'}",PATROL BORO BKLYN NORTH,45-64,WHITE HISPANIC,M,13828,42,2,37,53,2013-01-09,11:25:00,NA,,,2013.0
195770969,2013-02-25,20:00:00,40,2013-02-25,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,ADAMS,765,1010135,237045,,,,40.817279774,-73.906483892,"{'latitude': '40.817279774', 'longitude': '-73.906483892'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10933,49,5,43,23,2013-02-25,20:25:00,NA,,,2013.0
423453383,2013-08-04,22:22:00,46,2013-08-05,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,,NA,1011526,247828,,,,40.846871811,-73.901414637,"{'latitude': '40.846871811', 'longitude': '-73.901414637'}",PATROL BORO BRONX,,UNKNOWN,E,10935,6,5,22,29,2013-08-04,22:22:00,NA,,,2013.0
184233723,2013-02-11,08:00:00,49,2013-02-16,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,,NA,1027552,250431,,,,40.853952218,-73.84347329,"{'latitude': '40.853952218', 'longitude': '-73.84347329'}",PATROL BORO BRONX,45-64,WHITE,M,11270,59,5,12,32,2013-02-16,11:00:00,NA,,,2013.0
338878170,2013-09-15,05:00:00,7,2013-09-15,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,989431,201851,,,,40.72071779,-73.981310607,"{'latitude': '40.72071779', 'longitude': '-73.981310607'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,11729,70,4,50,5,2013-09-15,05:06:00,NA,,,2013.0
251090442,2013-05-14,17:43:00,40,2013-05-14,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,NA,1006075,236932,,,,40.816980584,-73.921152255,"{'latitude': '40.816980584', 'longitude': '-73.921152255'}",PATROL BORO BRONX,,UNKNOWN,D,10929,49,5,43,23,2013-05-14,18:02:00,NA,,,2013.0
400068517,2013-03-03,00:50:00,106,2013-03-03,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1034295,183948,,UNKNOWN,M,40.671438279,-73.81959368,"{'latitude': '40.671438279', 'longitude': '-73.81959368'}",PATROL BORO QUEENS SOUTH,25-44,UNKNOWN,F,24016,62,3,41,64,2013-03-03,01:05:00,NA,,,2013.0
364606507,2013-02-01,00:01:00,108,2013-03-28,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,OTHER,N.Y. POLICE DEPT,0,,NA,1006264,210118,,,,40.743382801,-73.920557291,"{'latitude': '40.743382801', 'longitude': '-73.920557291'}",PATROL BORO QUEENS NORTH,,UNKNOWN,E,16861,53,3,33,66,2013-02-28,23:59:00,NA,,,2013.0
480755661,2013-02-20,19:40:00,52,2013-02-20,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,GYM/FITNESS FACILITY,N.Y. POLICE DEPT,0,,NA,1013450,253434,,UNKNOWN,M,40.862252449,-73.894436088,"{'latitude': '40.862252449', 'longitude': '-73.894436088'}",PATROL BORO BRONX,45-64,BLACK,M,10936,24,5,22,34,2013-02-20,19:47:00,NA,,,2013.0
685438300,2013-11-10,11:00:00,18,2013-11-10,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,988353,217918,,BLACK,M,40.764818269,-73.985189773,"{'latitude': '40.764818269', 'longitude': '-73.985189773'}",PATROL BORO MAN SOUTH,18-24,BLACK,M,12081,12,4,10,10,2013-11-10,11:40:00,NA,1,50 STREET,2013.0
217537840,2013-10-06,03:15:00,103,2013-10-06,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1047133,196694,25-44,WHITE HISPANIC,M,40.706341131,-73.773195054,"{'latitude': '40.706341131', 'longitude': '-73.773195054'}",PATROL BORO QUEENS SOUTH,25-44,WHITE HISPANIC,M,24332,41,3,6,61,2013-10-06,03:15:00,NA,,,2013.0
587209948,2013-12-16,15:25:00,69,2013-12-16,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,227,1013375,176522,25-44,BLACK,M,40.651149097,-73.895040392,"{'latitude': '40.651149097', 'longitude': '-73.895040392'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,13827,5,2,25,42,2013-12-16,15:30:00,NA,,,2013.0
169152149,2013-10-12,21:00:00,43,2013-10-13,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1023308,242019,,,,40.830883557,-73.858863475,"{'latitude': '40.830883557', 'longitude': '-73.858863475'}",PATROL BORO BRONX,45-64,BLACK,M,11610,58,5,31,26,2013-10-12,22:00:00,NA,,,2013.0
419425612,2013-10-30,01:30:00,104,2013-10-30,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,TUNNEL,N.Y. POLICE DEPT,0,,NA,1011099,202926,25-44,WHITE,M,40.723629181,-73.903137446,"{'latitude': '40.723629181', 'longitude': '-73.903137446'}",PATROL BORO QUEENS NORTH,25-44,WHITE,F,14788,54,3,34,62,2013-10-30,01:35:00,NA,,,2013.0
295842583,2013-03-11,18:00:00,67,2013-03-12,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,998600,175348,,UNKNOWN,U,40.647962988,-73.948289206,"{'latitude': '40.647962988', 'longitude': '-73.948289206'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,M,13510,61,2,26,40,2013-03-11,21:00:00,NA,,,2013.0
225571753,2013-06-15,14:50:00,10,2013-06-25,109,GRAND LARCENY,413,"LARCENY,GRAND BY FALSE PROMISE",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,982621,211942,,,,40.748416471,-74.00588063,"{'latitude': '40.748416471', 'longitude': '-74.00588063'}",PATROL BORO MAN SOUTH,18-24,ASIAN / PACIFIC ISLANDER,M,12074,12,4,10,6,2013-06-25,13:04:00,NA,,,2013.0
502096963,2013-05-24,17:00:00,47,2013-05-24,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,GUN HILL,904,1021041,258428,45-64,BLACK,M,40.87593107,-73.866965327,"{'latitude': '40.87593107', 'longitude': '-73.866965327'}",PATROL BORO BRONX,25-44,BLACK,F,11605,29,5,2,30,2013-05-24,17:10:00,NA,,,2013.0
322483580,2013-12-26,19:00:00,60,2013-12-26,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,987073,152754,,,,40.585958307,-73.989837809,"{'latitude': '40.585958307', 'longitude': '-73.989837809'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17616,21,2,44,35,2013-12-26,19:18:00,NA,,,2013.0
790733211,2013-02-01,07:25:00,115,2013-02-05,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,1024193,213129,,WHITE,M,40.751584427,-73.855837294,"{'latitude': '40.751584427', 'longitude': '-73.855837294'}",PATROL BORO QUEENS NORTH,<18,WHITE HISPANIC,F,14510,65,3,21,73,2013-02-01,07:25:00,NA,20,111 STREET,2013.0
542292633,2013-06-19,16:20:00,73,2013-06-19,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,1007456,182968,,,,40.668859431,-73.916349163,"{'latitude': '40.668859431', 'longitude': '-73.916349163'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17614,55,2,17,46,2013-06-19,16:24:00,NA,,,2013.0
737317720,2013-12-05,14:25:00,44,2013-12-05,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,,NA,1008082,242691,,,,40.832782211,-73.913880931,"{'latitude': '40.832782211', 'longitude': '-73.913880931'}",PATROL BORO BRONX,,UNKNOWN,D,10934,50,5,42,27,2013-12-05,14:30:00,NA,,,2013.0
607115754,2013-09-18,15:50:00,24,2013-09-18,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,,NA,992410,226636,,,,40.788744074,-73.97053357,"{'latitude': '40.788744074', 'longitude': '-73.97053357'}",PATROL BORO MAN NORTH,,UNKNOWN,D,12421,20,4,19,15,2013-09-18,15:55:00,NA,,,2013.0
723420311,2013-08-06,20:50:00,41,2013-08-16,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,BRONX,INSIDE,OTHER,DEPT OF CORRECTIONS,72,,NA,,,,BLACK,M,,,,PATROL BORO BRONX,25-44,BLACK,M,,,,,,2013-08-06,21:00:00,NA,,,2013.0
300514712,2013-10-01,07:00:00,122,2013-10-03,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,959034,147336,,,,40.57105155,-74.090766211,"{'latitude': '40.57105155', 'longitude': '-74.090766211'}",PATROL BORO STATEN ISLAND,45-64,WHITE,M,10693,30,1,14,76,2013-10-02,13:00:00,NA,,,2013.0
201438551,2013-05-14,23:05:00,69,2013-05-14,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,STREET,N.Y. POLICE DEPT,0,,NA,1008090,173144,,BLACK,M,40.641893023,-73.914098468,"{'latitude': '40.641893023', 'longitude': '-73.914098468'}",PATROL BORO BKLYN SOUTH,25-44,WHITE HISPANIC,M,13827,5,2,8,42,2013-05-14,23:10:00,NA,,,2013.0
231677921,2013-07-15,08:40:00,90,2013-07-16,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,996959,198191,,,,40.710664354,-73.954159703,"{'latitude': '40.710664354', 'longitude': '-73.954159703'}",PATROL BORO BKLYN NORTH,25-44,WHITE,F,17613,36,2,30,56,2013-07-15,22:30:00,NA,,,2013.0
551617064,2013-12-01,05:00:00,48,2013-12-01,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1013952,252215,,,,40.858904988,-73.892626635,"{'latitude': '40.858904988', 'longitude': '-73.892626635'}",PATROL BORO BRONX,,UNKNOWN,M,10936,35,5,22,31,2013-12-01,05:30:00,NA,,,2013.0
736058028,2013-06-28,19:00:00,94,2013-06-28,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,BROOKLYN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,NA,995842,199650,,UNKNOWN,M,40.714670496,-73.958186243,"{'latitude': '40.714670496', 'longitude': '-73.958186243'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17613,36,2,30,57,2013-06-28,19:30:00,NA,,,2013.0
278724584,2013-02-02,14:45:00,1,2013-02-02,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,981309,197980,,,,40.710093847,-74.01060963,"{'latitude': '40.710093847', 'longitude': '-74.01060963'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11727,56,4,32,1,2013-02-02,17:24:00,NA,,,2013.0
578687496,2013-06-15,13:15:00,108,2013-06-15,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,BANK,N.Y. POLICE DEPT,0,,NA,1010827,210721,,,,40.745025348,-73.904087958,"{'latitude': '40.745025348', 'longitude': '-73.904087958'}",PATROL BORO QUEENS NORTH,65+,WHITE,F,14787,53,3,33,66,2013-06-15,13:15:00,NA,,,2013.0
712761827,2013-07-15,12:30:00,40,2013-07-15,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1007529,234117,25-44,WHITE HISPANIC,M,40.809250484,-73.915909021,"{'latitude': '40.809250484', 'longitude': '-73.915909021'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,M,10932,49,5,35,23,2013-07-15,12:59:00,NA,,,2013.0
674189745,2013-12-10,10:00:00,75,2013-12-10,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1014484,181357,,,,40.664416386,-73.891022091,"{'latitude': '40.664416386', 'longitude': '-73.891022091'}",PATROL BORO BKLYN NORTH,45-64,BLACK,F,17214,45,2,25,47,2013-12-10,10:30:00,NA,,,2013.0
629939048,2013-06-05,14:00:00,110,2013-06-05,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,1019840,206689,,,,40.733926841,-73.871582398,"{'latitude': '40.733926841', 'longitude': '-73.871582398'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14784,66,3,5,68,2013-06-05,17:30:00,NA,,,2013.0
294253517,2013-03-29,11:12:00,28,2013-03-29,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,638,998330,230187,,,,40.798483162,-73.949147471,"{'latitude': '40.798483162', 'longitude': '-73.949147471'}",PATROL BORO MAN NORTH,45-64,BLACK,F,12423,18,4,36,18,2013-03-29,11:12:00,NA,,,2013.0
769530564,2013-03-09,01:30:00,23,2013-03-09,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,MANHATTAN,,TAXI (LIVERY LICENSED),N.Y. POLICE DEPT,0,,NA,998494,228888,,,,40.794917497,-73.948557893,"{'latitude': '40.794917497', 'longitude': '-73.948557893'}",PATROL BORO MAN NORTH,25-44,ASIAN / PACIFIC ISLANDER,F,12426,7,4,36,14,2013-03-09,01:50:00,NA,,,2013.0
523868354,2013-01-01,06:10:00,26,2013-01-01,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,997374,234664,,,,40.810772767,-73.95259159,"{'latitude': '40.810772767', 'longitude': '-73.95259159'}",PATROL BORO MAN NORTH,45-64,BLACK,M,12424,37,4,36,17,2013-01-01,06:14:00,NA,3,125 STREET,2013.0
692510998,2013-08-15,01:00:00,122,2013-08-15,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,940531,140390,,,,40.551914214,-74.157322581,"{'latitude': '40.551914214', 'longitude': '-74.157322581'}",PATROL BORO STATEN ISLAND,65+,WHITE,M,10695,15,1,9,76,2013-08-15,03:30:00,NA,,,2013.0
279006312,2013-04-05,13:36:00,120,2013-04-05,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,,NA,946136,171053,,,,40.636103751,-74.137326221,"{'latitude': '40.636103751', 'longitude': '-74.137326221'}",PATROL BORO STATEN ISLAND,,UNKNOWN,F,10370,4,1,13,75,2013-04-05,13:45:00,NA,,,2013.0
244657410,2013-02-11,17:10:00,104,2013-02-11,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,NA,1009429,194240,,,,40.699793096,-73.909194838,"{'latitude': '40.699793096', 'longitude': '-73.909194838'}",PATROL BORO QUEENS NORTH,45-64,WHITE,F,15310,54,3,30,62,2013-02-11,17:13:00,NA,,,2013.0
620382649,2013-01-04,11:00:00,113,2013-01-05,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,REAR OF,STREET,N.Y. POLICE DEPT,0,,NA,1047544,183558,,,,40.670283012,-73.771836071,"{'latitude': '40.670283012', 'longitude': '-73.771836071'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,F,24669,41,3,47,71,2013-01-05,06:30:00,NA,,,2013.0
807665429,2013-04-23,10:00:00,46,2013-04-25,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1008471,251020,,,,40.85564181,-73.912445139,"{'latitude': '40.85564181', 'longitude': '-73.912445139'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10931,6,5,29,29,2013-04-23,10:30:00,NA,,,2013.0
210369493,2013-05-05,08:50:00,46,2013-05-05,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,36430,1013072,251276,,,,40.856330633,-73.895811931,"{'latitude': '40.856330633', 'longitude': '-73.895811931'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10936,6,5,22,29,2013-05-05,17:15:00,NA,,,2013.0
388707372,2013-11-27,16:30:00,14,2013-11-27,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,NA,988833,210437,,BLACK,M,40.744284586,-73.983462089,"{'latitude': '40.744284586', 'longitude': '-73.983462089'}",PATROL BORO MAN SOUTH,,WHITE,F,12078,11,4,50,8,2013-11-27,17:57:00,NA,,,2013.0
964460147,2013-02-21,21:50:00,60,2013-02-21,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,MARLBORO,252,988594,154998,,,,40.592117026,-73.984360319,"{'latitude': '40.592117026', 'longitude': '-73.984360319'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,18183,21,2,45,35,2013-02-21,22:00:00,NA,,,2013.0
665588935,2013-02-12,10:50:00,18,2013-02-12,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,987297,218338,,WHITE HISPANIC,F,40.765971488,-73.989001703,"{'latitude': '40.765971488', 'longitude': '-73.989001703'}",PATROL BORO MAN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,12081,12,4,10,10,2013-02-12,11:00:00,NA,,,2013.0
197364658,2013-01-31,21:00:00,24,2013-02-02,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,993754,231816,,,,40.802960428,-73.965672707,"{'latitude': '40.802960428', 'longitude': '-73.965672707'}",PATROL BORO MAN NORTH,25-44,WHITE,F,12422,20,4,23,15,2013-01-31,22:00:00,NA,,,2013.0
477620808,2013-09-20,21:00:00,83,2013-09-21,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,1005435,196875,,,,40.707036013,-73.923590672,"{'latitude': '40.707036013', 'longitude': '-73.923590672'}",PATROL BORO BKLYN NORTH,45-64,WHITE,F,13828,42,2,30,53,2013-09-21,15:16:00,NA,,,2013.0
848953076,2013-10-21,15:50:00,120,2013-10-21,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,956436,168805,,BLACK,M,40.629971803,-74.100206085,"{'latitude': '40.629971803', 'longitude': '-74.100206085'}",PATROL BORO STATEN ISLAND,25-44,WHITE HISPANIC,M,10369,4,1,13,74,2013-10-21,15:55:00,NA,,,2013.0
969250152,2013-09-25,17:30:00,113,2013-09-25,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1040306,189888,,,,40.687706173,-73.797875225,"{'latitude': '40.687706173', 'longitude': '-73.797875225'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,24670,41,3,46,71,2013-09-25,17:40:00,NA,,,2013.0
210474682,2013-01-28,15:30:00,71,2013-01-29,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,,NA,997851,181159,,,,40.663914092,-73.950976614,"{'latitude': '40.663914092', 'longitude': '-73.950976614'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,F,13509,17,2,48,44,2013-01-28,15:45:00,NA,,,2013.0
343910470,2013-12-27,14:45:00,48,2013-12-27,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,FRONT OF,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,1012237,249404,,,,40.851195238,-73.89883821,"{'latitude': '40.851195238', 'longitude': '-73.89883821'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,F,10935,6,5,22,29,2013-12-27,15:15:00,NA,,,2013.0
105694649,2013-09-20,14:50:00,34,2013-09-20,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,1004379,250099,,BLACK HISPANIC,U,40.853124217,-73.927240037,"{'latitude': '40.853124217', 'longitude': '-73.927240037'}",PATROL BORO MAN NORTH,<18,WHITE,F,13091,47,4,39,22,2013-09-20,15:00:00,NA,,,2013.0
228444937,2013-06-05,19:25:00,69,2013-06-05,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1012422,173575,,,,40.643063306,-73.89848713,"{'latitude': '40.643063306', 'longitude': '-73.89848713'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,F,13827,5,2,8,42,2013-06-05,19:35:00,NA,,,2013.0
698356832,2013-06-23,08:00:00,18,2013-09-10,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,991193,218032,,,,40.765129396,-73.974937363,"{'latitude': '40.765129396', 'longitude': '-73.974937363'}",PATROL BORO MAN SOUTH,45-64,WHITE,F,,19,4,19,13,2013-09-10,11:30:00,NA,,,2013.0
344700945,2013-05-18,22:00:00,104,2013-05-20,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1011443,202475,,,,40.722390245,-73.90189821,"{'latitude': '40.722390245', 'longitude': '-73.90189821'}",PATROL BORO QUEENS NORTH,65+,WHITE,M,14788,54,3,34,62,2013-05-18,22:05:00,NA,,,2013.0
