CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
383996246,2014-11-11,09:00:00,108,2014-11-24,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,1013339,208028,,WHITE,M,40.737625832,-73.895034079,"{'latitude': '40.737625832', 'longitude': '-73.895034079'}",PATROL BORO QUEENS NORTH,,UNKNOWN,M,14787,53,3,34,66,2014-11-18,17:00:00,,,,2014.0
155892660,2014-09-09,19:00:00,77,2014-09-10,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,995443,183750,,,,40.671029183,-73.959651952,"{'latitude': '40.671029183', 'longitude': '-73.959651952'}",PATROL BORO BKLYN NORTH,65+,BLACK,M,13829,16,2,48,49,2014-09-10,08:00:00,,,,2014.0
875026564,2014-08-08,20:50:00,70,2014-08-08,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,999240,169262,,BLACK,M,40.63125716,-73.945996398,"{'latitude': '40.63125716', 'longitude': '-73.945996398'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,17217,60,2,26,43,2014-08-08,21:00:00,,,,2014.0
260542046,2014-10-10,20:00:00,67,2014-10-10,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1005192,180644,18-24,BLACK,M,40.662486213,-73.924517575,"{'latitude': '40.662486213', 'longitude': '-73.924517575'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17614,61,2,17,40,2014-10-10,20:00:00,,,,2014.0
191903102,2014-02-28,02:20:00,101,2014-03-01,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1044207,155037,,,,40.592022354,-73.784118784,"{'latitude': '40.592022354', 'longitude': '-73.784118784'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,20530,51,3,47,59,2014-02-28,02:28:00,,,,2014.0
349765567,2014-01-11,00:09:00,43,2014-01-11,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,CLASON POINT GARDENS,891,1020583,238273,,,,40.820613493,-73.868730663,"{'latitude': '40.820613493', 'longitude': '-73.868730663'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,11611,58,5,31,26,2014-01-11,07:52:00,,,,2014.0
208476493,2014-05-08,03:40:00,70,2014-05-08,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,994620,175951,,,,40.649623646,-73.962630766,"{'latitude': '40.649623646', 'longitude': '-73.962630766'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,13510,60,2,11,43,2014-05-08,09:30:00,,,,2014.0
124301732,2014-03-22,14:20:00,19,2014-03-22,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,0,,NA,994671,221989,,WHITE,M,40.775986915,-73.962375719,"{'latitude': '40.775986915', 'longitude': '-73.962375719'}",PATROL BORO MAN NORTH,,UNKNOWN,D,10092,23,4,51,11,2014-03-22,14:25:00,,,,2014.0
629702496,2014-01-12,14:45:00,77,2014-01-12,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,995821,185707,,UNKNOWN,M,40.676400222,-73.958285945,"{'latitude': '40.676400222', 'longitude': '-73.958285945'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,13829,16,2,48,49,2014-01-12,14:55:00,,,,2014.0
810411121,2014-08-09,08:00:00,101,2014-08-26,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,BAYSIDE-OCEAN BAY APTS,34216,1043516,157081,,,,40.597637353,-73.786588876,"{'latitude': '40.597637353', 'longitude': '-73.786588876'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,20530,51,3,47,59,2014-08-09,18:00:00,,,,2014.0
540952750,2014-08-10,17:30:00,48,2014-08-10,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,NA,1013405,251801,,BLACK,F,40.857770506,-73.894605877,"{'latitude': '40.857770506', 'longitude': '-73.894605877'}",PATROL BORO BRONX,,UNKNOWN,D,10936,6,5,22,29,2014-08-10,18:00:00,,,,2014.0
603741285,2014-04-04,12:00:00,111,2014-04-04,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1058764,215566,,WHITE,M,40.758049602,-73.731035612,"{'latitude': '40.758049602', 'longitude': '-73.731035612'}",PATROL BORO QUEENS NORTH,25-44,WHITE,F,14197,26,3,16,69,2014-04-04,13:00:00,,,,2014.0
766468315,2014-07-05,15:15:00,84,2014-07-05,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,989387,190637,,,,40.689938022,-73.981477894,"{'latitude': '40.689938022', 'longitude': '-73.981477894'}",PATROL BORO BKLYN NORTH,45-64,WHITE HISPANIC,F,16865,68,2,38,54,2014-07-05,15:23:00,,,,2014.0
975668531,2014-05-15,12:00:00,103,2014-06-10,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1042153,197860,,,,40.709575506,-73.791146819,"{'latitude': '40.709575506', 'longitude': '-73.791146819'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,F,24340,41,3,6,61,2014-05-20,03:00:00,,,,2014.0
957591304,2014-08-21,18:40:00,44,2014-08-21,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1004687,239413,,,,40.823793548,-73.926159253,"{'latitude': '40.823793548', 'longitude': '-73.926159253'}",PATROL BORO BRONX,,UNKNOWN,E,10929,50,5,35,27,2014-08-21,18:50:00,,,,2014.0
399410401,2014-06-16,05:00:00,105,2014-06-19,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1053424,188901,,WHITE HISPANIC,F,40.684904293,-73.750584823,"{'latitude': '40.684904293', 'longitude': '-73.750584823'}",PATROL BORO QUEENS SOUTH,45-64,ASIAN / PACIFIC ISLANDER,F,15313,63,3,47,63,2014-06-19,14:30:00,,,,2014.0
905261920,2014-01-26,21:00:00,107,2014-01-26,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DRY CLEANER/LAUNDRY,N.Y. POLICE DEPT,0,,NA,1037139,201818,,,,40.720470637,-73.809201033,"{'latitude': '40.720470637', 'longitude': '-73.809201033'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,14508,25,3,24,65,2014-01-26,23:33:00,,,,2014.0
184925222,2014-11-23,13:30:00,114,2014-11-23,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,1008736,213682,45-64,WHITE,M,40.753158581,-73.911623363,"{'latitude': '40.753158581', 'longitude': '-73.911623363'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,16858,39,3,33,72,2014-11-23,14:00:00,,,,2014.0
935593076,2014-02-03,05:30:00,102,2014-02-03,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1022461,188800,25-44,WHITE,M,40.684814894,-73.862226604,"{'latitude': '40.684814894', 'longitude': '-73.862226604'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,F,24017,46,3,34,60,2014-02-03,05:35:00,,,,2014.0
756622790,2014-04-13,09:20:00,104,2014-04-13,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1017341,195566,,,,40.703406604,-73.880654183,"{'latitude': '40.703406604', 'longitude': '-73.880654183'}",PATROL BORO QUEENS NORTH,45-64,WHITE HISPANIC,F,15310,54,3,34,62,2014-04-13,10:20:00,,,,2014.0
860875487,2014-05-11,03:00:00,66,2014-05-11,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,986805,173000,,UNKNOWN,U,40.641529488,-73.990795029,"{'latitude': '40.641529488', 'longitude': '-73.990795029'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,17620,2,2,27,39,2014-05-11,10:00:00,,,,2014.0
705328141,2014-04-06,20:08:00,5,2014-04-17,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,983903,200257,,,,40.716344152,-74.001253193,"{'latitude': '40.716344152', 'longitude': '-74.001253193'}",PATROL BORO MAN SOUTH,18-24,ASIAN / PACIFIC ISLANDER,M,12076,56,4,32,2,2014-04-06,20:10:00,,,,2014.0
577797559,2014-11-06,22:50:00,70,2014-11-06,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,994620,175951,,UNKNOWN,U,40.649623646,-73.962630766,"{'latitude': '40.649623646', 'longitude': '-73.962630766'}",PATROL BORO BKLYN SOUTH,18-24,ASIAN / PACIFIC ISLANDER,M,13510,60,2,11,43,2014-11-06,22:55:00,,,,2014.0
617399336,2014-04-26,12:44:00,70,2014-04-26,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,992535,168751,,,,40.62986338,-73.970153381,"{'latitude': '40.62986338', 'longitude': '-73.970153381'}",PATROL BORO BKLYN SOUTH,45-64,ASIAN / PACIFIC ISLANDER,M,13513,60,2,11,43,2014-04-26,13:10:00,,,,2014.0
141916534,2014-03-30,20:49:00,30,2014-04-07,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,997745,238688,,UNKNOWN,U,40.821816961,-73.951243279,"{'latitude': '40.821816961', 'longitude': '-73.951243279'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,F,12428,37,4,23,19,2014-03-30,21:30:00,,,,2014.0
653339479,2014-11-15,12:00:00,70,2014-11-19,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,995182,175342,,,,40.647951397,-73.960606456,"{'latitude': '40.647951397', 'longitude': '-73.960606456'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,M,13510,60,2,11,43,2014-11-16,23:00:00,,,,2014.0
400047736,2014-02-20,12:00:00,70,2014-02-20,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,994496,175887,,UNKNOWN,U,40.649448124,-73.963077726,"{'latitude': '40.649448124', 'longitude': '-73.963077726'}",PATROL BORO BKLYN SOUTH,18-24,BLACK,M,13510,60,2,11,43,2014-02-20,12:54:00,,,,2014.0
605298138,2014-03-08,02:30:00,14,2017-11-11,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,985679,213954,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,40.753938938,-73.994843655,"{'latitude': '40.753938938', 'longitude': '-73.994843655'}",PATROL BORO MAN SOUTH,18-24,WHITE,F,12080,12,4,10,8,2014-03-08,09:00:00,,,,2014.0
966450378,2014-08-11,00:47:00,61,2014-08-11,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,ATTEMPTED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1000583,152915,,,,40.586385624,-73.941197454,"{'latitude': '40.586385624', 'longitude': '-73.941197454'}",PATROL BORO BKLYN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,13826,32,2,15,36,2014-08-11,00:52:00,,,,2014.0
300949285,2014-08-20,14:00:00,41,2014-08-20,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,GAS STATION,N.Y. POLICE DEPT,0,,NA,1015946,238949,,WHITE HISPANIC,M,40.822486775,-73.885480888,"{'latitude': '40.822486775', 'longitude': '-73.885480888'}",PATROL BORO BRONX,,UNKNOWN,D,12343,8,5,43,24,2014-08-20,14:30:00,,,,2014.0
791803711,2014-01-04,14:15:00,121,2014-01-04,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,939182,151580,,,,40.58262179,-74.16225148,"{'latitude': '40.58262179', 'longitude': '-74.16225148'}",PATROL BORO STATEN ISLAND,,UNKNOWN,D,10700,30,1,9,75,2014-01-04,14:20:00,,,,2014.0
805277428,2014-12-28,17:30:00,60,2014-12-28,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,235,987061,148773,45-64,BLACK,M,40.575031251,-73.989882667,"{'latitude': '40.575031251', 'longitude': '-73.989882667'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,F,18184,21,2,45,35,2014-12-28,17:30:00,,,,2014.0
