CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,LATITUDE,LONGITUDE,LAT_LON,PATROL_BORO,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,:@COMPUTED_REGION_EFSH_H5XI,:@COMPUTED_REGION_F5DN_YRER,:@COMPUTED_REGION_YEJI_BK3Q,:@COMPUTED_REGION_92FQ_4B7Q,:@COMPUTED_REGION_SBQJ_ENIH,CMPLNT_TO_DT,CMPLNT_TO_TM,PARKS_NM,TRANSIT_DISTRICT,STATION_NAME,Year
400698901,2016-10-05,10:40:00,13,2016-10-05,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,986700,208653,25-44,BLACK,M,40.739388797,-73.991160415,"{'latitude': '40.739388797', 'longitude': '-73.991160415'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,12074,11,4,10,7,2016-10-05,11:23:00,,,,2016.0
688201335,2016-09-25,01:30:00,52,2016-09-25,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1011429,253871,25-44,WHITE HISPANIC,F,40.863458334,-73.901740734,"{'latitude': '40.863458334', 'longitude': '-73.901740734'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,E,11606,24,5,29,34,2016-09-25,02:08:00,,,,2016.0
199440949,2016-10-19,15:00:00,13,2016-10-19,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,NA,985690,208934,UNKNOWN,UNKNOWN,U,40.740160295,-73.994805026,"{'latitude': '40.740160295', 'longitude': '-73.994805026'}",PATROL BORO MAN SOUTH,25-44,WHITE,F,12074,12,4,10,7,2016-10-19,18:00:00,,,,2016.0
242598489,2016-11-18,16:00:00,17,2016-11-18,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,NA,993063,216978,25-44,BLACK HISPANIC,M,40.762234771,-73.968188083,"{'latitude': '40.762234771', 'longitude': '-73.968188083'}",PATROL BORO MAN SOUTH,45-64,WHITE HISPANIC,F,12419,23,4,51,11,2016-11-18,16:05:00,,4,59 STREET,2016.0
996722424,2016-07-31,08:00:00,111,2016-07-31,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1042176,212519,45-64,WHITE,F,40.749810618,-73.790937668,"{'latitude': '40.749810618', 'longitude': '-73.790937668'}",PATROL BORO QUEENS NORTH,25-44,WHITE,F,14193,26,3,3,69,2016-07-31,08:08:00,,,,2016.0
620680326,2016-02-14,13:40:00,46,2016-02-14,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,,NA,1013997,253290,,,,40.861855387,-73.892459187,"{'latitude': '40.861855387', 'longitude': '-73.892459187'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,10936,24,5,22,34,2016-02-14,14:00:00,,,,2016.0
473458021,2016-06-24,05:30:00,103,2016-06-25,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,1035843,194498,,,,40.70038667,-73.813932511,"{'latitude': '40.70038667', 'longitude': '-73.813932511'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,M,24670,41,3,24,61,2016-06-24,20:00:00,,,,2016.0
583375013,2016-12-01,12:25:00,113,2016-12-01,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,,NA,1047232,184281,25-44,BLACK,M,40.672269704,-73.772954024,"{'latitude': '40.672269704', 'longitude': '-73.772954024'}",PATROL BORO QUEENS SOUTH,UNKNOWN,UNKNOWN,E,24669,41,3,46,71,2016-12-01,12:36:00,,,,2016.0
965500880,2016-05-31,03:56:00,77,2016-05-31,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,994495,186417,,,,40.678350646,-73.96306533,"{'latitude': '40.678350646', 'longitude': '-73.96306533'}",PATROL BORO BKLYN NORTH,65+,BLACK,F,13829,16,2,48,49,2016-05-31,04:00:00,,,,2016.0
982651717,2016-07-30,09:28:00,78,2016-07-30,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,991221,188242,25-44,WHITE,M,40.68336304,-73.974867134,"{'latitude': '40.68336304', 'longitude': '-73.974867134'}",PATROL BORO BKLYN SOUTH,UNKNOWN,UNKNOWN,D,17619,68,2,48,50,2016-07-30,09:59:00,,,,2016.0
194184815,2016-09-15,16:35:00,62,2016-09-15,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,NA,981424,161167,25-44,ASIAN / PACIFIC ISLANDER,M,40.609050296,-74.010179391,"{'latitude': '40.609050296', 'longitude': '-74.010179391'}",PATROL BORO BKLYN SOUTH,UNKNOWN,UNKNOWN,E,13511,1,2,44,37,2016-09-15,16:40:00,,,,2016.0
707316862,2016-10-30,07:30:00,70,2016-10-30,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,995603,174469,45-64,BLACK,F,40.645554671,-73.959090794,"{'latitude': '40.645554671', 'longitude': '-73.959090794'}",PATROL BORO BKLYN SOUTH,25-44,BLACK,M,13510,60,2,11,43,2016-10-30,07:40:00,,,,2016.0
223525328,2016-07-01,04:30:00,43,2016-07-01,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1022704,242316,,,,40.831701387,-73.861044352,"{'latitude': '40.831701387', 'longitude': '-73.861044352'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,11610,58,5,31,26,2016-07-01,08:30:00,,,,2016.0
781796249,2016-03-25,17:50:00,52,2016-03-25,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1009555,253180,UNKNOWN,UNKNOWN,F,40.861567319,-73.908518444,"{'latitude': '40.861567319', 'longitude': '-73.908518444'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,11606,24,5,29,34,2016-03-25,17:55:00,,,,2016.0
587123482,2016-06-10,18:00:00,32,2016-06-26,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,999789,236185,25-44,BLACK,F,40.814943571,-73.943863991,"{'latitude': '40.814943571', 'longitude': '-73.943863991'}",PATROL BORO MAN NORTH,45-64,BLACK,M,12427,18,4,36,20,2016-06-10,19:00:00,,,,2016.0
603751975,2016-07-11,12:20:00,84,2016-07-11,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,NA,987192,190044,25-44,BLACK,U,40.688311375,-73.989393121,"{'latitude': '40.688311375', 'longitude': '-73.989393121'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,16865,68,2,38,54,2016-07-11,12:24:00,,,,2016.0
678446775,2016-04-28,23:40:00,102,2016-04-29,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1021338,190184,18-24,BLACK,M,40.688618429,-73.866268106,"{'latitude': '40.688618429', 'longitude': '-73.866268106'}",PATROL BORO QUEENS SOUTH,18-24,WHITE HISPANIC,M,24017,46,3,34,60,2016-04-28,23:45:00,,,,2016.0
783433289,2016-12-26,03:19:00,109,2016-12-26,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,,NA,1030716,219326,UNKNOWN,UNKNOWN,U,40.768561705,-73.832251399,"{'latitude': '40.768561705', 'longitude': '-73.832251399'}",PATROL BORO QUEENS NORTH,45-64,ASIAN / PACIFIC ISLANDER,M,13832,22,3,3,67,2016-12-26,03:25:00,,,,2016.0
289251805,2016-09-15,18:35:00,30,2016-09-15,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,,NA,1000111,239937,,,,40.825241181,-73.94269184,"{'latitude': '40.825241181', 'longitude': '-73.94269184'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,E,12428,37,4,36,19,2016-09-15,18:35:00,JACKIE ROBINSON PARK MANHATTAN,,,2016.0
987148869,2016-03-13,18:00:00,60,2016-03-15,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,NA,988057,151538,18-24,BLACK,F,40.582620261,-73.986295804,"{'latitude': '40.582620261', 'longitude': '-73.986295804'}",PATROL BORO BKLYN SOUTH,UNKNOWN,UNKNOWN,D,17616,21,2,45,35,2016-03-13,19:00:00,,,,2016.0
597784230,2016-08-12,15:17:00,19,2016-08-12,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,998583,222146,,,,40.776412362,-73.948250846,"{'latitude': '40.776412362', 'longitude': '-73.948250846'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,D,12425,23,4,1,11,2016-08-12,15:40:00,,,,2016.0
183365834,2016-05-09,08:50:00,76,2016-05-09,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,985801,189005,25-44,WHITE,M,40.68545991,-73.994409057,"{'latitude': '40.68545991', 'longitude': '-73.994409057'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,13514,14,2,27,48,2016-05-09,09:00:00,,,,2016.0
211990816,2016-11-28,08:00:00,79,2016-11-29,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1000950,188650,25-44,BLACK,M,40.6844699,-73.939787706,"{'latitude': '40.6844699', 'longitude': '-73.939787706'}",PATROL BORO BKLYN NORTH,25-44,BLACK,M,18181,69,2,49,51,2016-11-28,19:00:00,,,,2016.0
130967155,2016-03-26,12:00:00,122,2016-09-21,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,NA,939399,137840,45-64,WHITE HISPANIC,M,40.544909306,-74.161379125,"{'latitude': '40.544909306', 'longitude': '-74.161379125'}",PATROL BORO STATEN ISLAND,25-44,WHITE,F,10699,15,1,9,76,2016-09-19,12:00:00,,,,2016.0
936849841,2016-07-07,18:00:00,68,2016-07-08,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,NA,978384,166272,,,,40.623060974,-74.021132507,"{'latitude': '40.623060974', 'longitude': '-74.021132507'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,17216,10,2,44,41,2016-07-08,07:30:00,,,,2016.0
954011458,2016-08-14,22:15:00,75,2016-08-14,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1016234,185404,18-24,BLACK,M,40.675518341,-73.88469497,"{'latitude': '40.675518341', 'longitude': '-73.88469497'}",PATROL BORO BKLYN NORTH,18-24,WHITE HISPANIC,M,17214,45,2,37,47,2016-08-14,22:20:00,,,,2016.0
636234581,2016-05-16,09:25:00,48,2016-05-16,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,1016293,250009,25-44,BLACK HISPANIC,M,40.852841995,-73.88417431,"{'latitude': '40.852841995', 'longitude': '-73.88417431'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10936,35,5,22,31,2016-05-16,09:40:00,,,,2016.0
596288977,2016-04-27,06:50:00,32,2016-04-27,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,NA,1001387,237266,UNKNOWN,WHITE,M,40.817907658,-73.938088167,"{'latitude': '40.817907658', 'longitude': '-73.938088167'}",PATROL BORO MAN NORTH,65+,WHITE,M,13095,18,4,36,20,2016-04-27,06:55:00,,,,2016.0
787815007,2016-03-16,10:25:00,73,2016-03-16,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,NA,1007058,182890,45-64,WHITE HISPANIC,F,40.668646373,-73.917784125,"{'latitude': '40.668646373', 'longitude': '-73.917784125'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,17614,55,2,17,46,2016-03-16,10:31:00,,,,2016.0
726743829,2016-10-01,13:00:00,43,2016-10-10,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1022719,245908,UNKNOWN,UNKNOWN,U,40.841560311,-73.860969547,"{'latitude': '40.841560311', 'longitude': '-73.860969547'}",PATROL BORO BRONX,65+,BLACK,M,11271,58,5,31,26,2016-10-07,10:00:00,,,,2016.0
187163289,2016-08-31,13:10:00,32,2016-08-31,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,STREET,N.Y. POLICE DEPT,0,,NA,1001568,240181,45-64,BLACK,M,40.825908155,-73.93742672,"{'latitude': '40.825908155', 'longitude': '-73.93742672'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,E,13097,18,4,36,20,2016-08-31,13:22:00,,,,2016.0
447371034,2016-09-18,10:04:00,94,2016-09-19,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,NA,997580,207756,25-44,BLACK,M,40.736917049,-73.951900796,"{'latitude': '40.736917049', 'longitude': '-73.951900796'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,18182,36,2,38,57,2016-09-18,10:06:00,,,,2016.0
230324126,2016-03-02,17:30:00,10,2016-03-02,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,,NA,985116,211616,25-44,BLACK,M,40.747521791,-73.996876033,"{'latitude': '40.747521791', 'longitude': '-73.996876033'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11722,12,4,10,6,2016-03-02,17:40:00,,,,2016.0
482926740,2016-06-22,13:00:00,67,2016-06-22,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1005301,179713,65+,BLACK,M,40.659930565,-73.924127601,"{'latitude': '40.659930565', 'longitude': '-73.924127601'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,M,17614,61,2,17,40,2016-06-22,13:30:00,,,,2016.0
366724298,2016-12-06,18:30:00,41,2016-12-06,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,NA,1015248,235512,25-44,UNKNOWN,M,40.81305566,-73.888018698,"{'latitude': '40.81305566', 'longitude': '-73.888018698'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,F,12343,8,5,43,24,2016-12-06,19:00:00,,,,2016.0
504387695,2016-04-07,00:13:00,105,2016-04-07,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,NA,1056065,203978,UNKNOWN,UNKNOWN,U,40.726265898,-73.740901586,"{'latitude': '40.726265898', 'longitude': '-73.740901586'}",PATROL BORO QUEENS SOUTH,45-64,ASIAN / PACIFIC ISLANDER,F,24337,63,3,16,63,2016-04-07,00:15:00,,,,2016.0
